seq,Kingdom,Phylum,Class,Order,Family,Genus,Species,rel_ab
609d275502076a9f8c77313c88d5cabd,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia,midas_s_82383,0.001326
77da7e24d4e417e8a4fd692db80d26e1,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Levilinea,midas_s_107200,0.001326
8dd05d46c0b97113078aba2427454051,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Leptolinea,midas_s_60908,0.001326
0c383d815fd10fc34608bc3c3415bd28,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospiraceae_ND3007_group,midas_s_30707,0.001326
a6fbc7a35cdc513c4aae607786ee2a51,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,midas_g_6164,midas_s_6164,0.001326
549656e5dca3b5e4918c59545d94e8b0,Bacteria,Armatimonadota,midas_c_216,midas_o_216,midas_f_216,,,0.001326
b083efba34da97dfc1a6fa6864721978,Bacteria,Firmicutes,Limnochordia,MBA03,midas_f_112,,,0.001326
6c69b67bc429532ce3461ea6f3dc7c82,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Rhodopirellula,midas_s_3364,0.001326
170083f87321cde2efee1b7332711ec9,Bacteria,Firmicutes,D8A-2,midas_o_5025,midas_f_113967,midas_g_113967,,0.001326
461e1d892b167a7eef900fa723462f09,Bacteria,Firmicutes,Clostridia,,,,,0.001326
c50549bb796bf96acbaec9906668844d,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,midas_s_1285,0.001326
4f6902842e157d5e737fa919e5d89f4a,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,0.001326
edb2c105974cb9358cbb2a34fb4b93d8,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus_odorifer,0.001326
f6b24a6816c87c1642b0b3ef07bfee78,Bacteria,Firmicutes,midas_c_4,midas_o_4,midas_f_222,midas_g_97311,midas_s_97311,0.001326
80017052479e0a7748dc385488c63536,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,midas_f_269,midas_g_50482,midas_s_55111,0.001326
f02dc9c964b8985575a3f2838bf1fbd8,Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,midas_g_1246,midas_s_74061,0.001326
6ba0ef08127bd8337916b772638d3744,Bacteria,Firmicutes,D8A-2,midas_o_5025,midas_f_5025,midas_g_5025,,0.001326
c24ddb60bb99f2f3faf3f86c7141b3dc,Bacteria,Proteobacteria,Gammaproteobacteria,midas_o_147,midas_f_13912,midas_g_35314,midas_s_35314,0.001326
3c2d4903b3df0132b4a1d9a9b20ea45d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,midas_s_2119,0.001326
78d38ebcda61982cfb9d7fccb6a94cf2,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,midas_g_110354,midas_s_110354,0.001326
4a116f83e81e1519640492c5bf55a3bf,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,,0.001326
7095c313e9e1c5136c8dfaf1ccf4e5d5,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,midas_g_108212,,0.001326
d4b8f75d0e42420455e41ded33426aae,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas,midas_s_67181,0.001326
5e05ab394eb8af522fe62a10d8c28445,Bacteria,Firmicutes,Bacilli,,,,,0.001326
df718da3c7d5615d6f30a415de90fea7,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,Fonticella,midas_s_70732,0.001326
c883771c490f92035a893a246adf9767,Bacteria,Chloroflexi,Anaerolineae,SJA-15,midas_f_8814,midas_g_76761,midas_s_76761,0.001326
8cc2a5a7c712bb71836060897190bb02,Bacteria,Firmicutes,Clostridia,Clostridia_vadinBB60_group,midas_f_54,midas_g_2423,midas_s_2423,0.001326
bab56c548143c05f1bd021822bf7aa19,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,,,0.001326
cfdff1e1afc0bb96435226f40e8031fa,Bacteria,Firmicutes,midas_c_4,midas_o_4,midas_f_222,,,0.001326
fd570e30645c57d049c83863880fd312,Archaea,Thermoplasmatota,Thermoplasmata,Methanomassiliicoccales,Methanomassiliicoccaceae,midas_g_90473,midas_s_90473,0.001326
38e01c452b469921cbeedecef774390c,Bacteria,Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,,,0.001326
5eea14d9885768eafe3cd046a6e975a7,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,,,0.001326
d2fd495f50fd9ee1bb779066a74086d7,Bacteria,Patescibacteria,Microgenomatia,Ca_Pacebacteria,midas_f_46393,midas_g_46393,midas_s_46393,0.001326
2fc4dfc7b010149d63567c2ee818550a,Bacteria,Proteobacteria,Gammaproteobacteria,midas_o_147,midas_f_29377,midas_g_110619,midas_s_110619,0.001326
f961e1550d2126dce30199dd80a47c66,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia,midas_s_82383,0.001326
04a4d49b919c98986235493c3e4105f2,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,,,0.001326
b488a23a21137febe962e32b948e87a9,Bacteria,Patescibacteria,Berkelbacteria,midas_o_5245,midas_f_5245,midas_g_42644,,0.001326
172049e46605909f99651e4d0efb8578,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,midas_s_18521,0.001326
714fee5937db0a72ffa76f655649cd60,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,midas_g_29434,midas_s_29434,0.001326
1f003e944f4c451188139f78a4dbead3,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Williamwhitmaniaceae,Blvii28_wastewater-sludge_group,midas_s_2247,0.001326
7598baa4df34dca336e545f5477e2bdd,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,,0.001326
373d9c7b19e02b42024ac7d4b55dd1a8,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_7,midas_s_37062,0.001326
4d4be4592350230ffffb8321fc1688fa,Archaea,Crenarchaeota,Bathyarchaeia,midas_o_90791,midas_f_90791,midas_g_97217,midas_s_109195,0.001326
a07f3b457d225ac97e915f62126f9051,Bacteria,Firmicutes,Bacilli,,,,,0.001326
f036998f7c6ae9f7b01b50adfca811a3,Bacteria,Firmicutes,midas_c_4,DTU014,midas_f_80,midas_g_336,,0.001326
c6c062c6e4918cff367f7b7327090845,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,0.001326
94826025b9642351b6818715fb42c3a5,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,midas_g_14041,midas_s_14041,0.001326
88a9a64b37ae0a1b25e1f700e445ab77,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,AKAU3564_sediment_group,midas_g_100021,midas_s_100021,0.001326
4f4dc6bfd6d1b43335fe96fd6eb3e297,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium_sensu_stricto_5,midas_s_102242,0.001326
b9ca0e9ca6ba197607c2653e75d15261,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,HN-HF0106,,0.001326
9f320ec9d312f6f94fd8e600383871e2,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,midas_s_1607,0.001326
126253aad6ce532558563354e8c229f3,Bacteria,Chloroflexi,KD4-96,midas_o_3277,midas_f_6867,midas_g_95021,,0.001326
737ec3fec82dbe6919a55d6f88890343,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Aquamicrobium,Aquamicrobium_lusatiense,0.001326
b369899a050f5bdde428c77540050c80,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Frankiaceae,Jatrophihabitans,,0.001326
1f19176efd7a39631a702b95a9d4b247,Bacteria,Firmicutes,Limnochordia,Limnochordales,Limnochordaceae,midas_g_93815,midas_s_112990,0.001326
b7e9487c90de08851f8c120abc9ac7f8,Bacteria,Proteobacteria,Gammaproteobacteria,midas_o_26,midas_f_98,midas_g_523,,0.001326
8eb15ec6f1ac1ddc6a0ded81065b9e3d,Bacteria,Proteobacteria,Alphaproteobacteria,Reyranellales,Reyranellaceae,midas_g_3529,,0.001326
7c1cbe86390c16afdf54fac5ab2ba556,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,,,0.001326
717060b0d8c767aa2b031af9d99619dc,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,midas_s_19889,0.001326
b0c56ead300fe6c57f4fc02a1a2f03bd,Bacteria,Firmicutes,Bacilli,Bacillales,,,,0.001326
317bf3e8560b9ad24f7cb75c8fe0cd3e,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,,0.001326
8adc12dac7b8b4b0e4408ebdf6aab780,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,midas_f_4774,midas_g_4774,midas_s_4774,0.001326
4a861d22b54efb0cebe9bfc1f9e23cc0,Bacteria,Chloroflexi,Anaerolineae,midas_o_1,midas_f_813,midas_g_100693,midas_s_100693,0.001326
8027ffc215349056379fe132f318a66a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Bauldia,,0.001326
e52eb9b81be103823dae2b735dafea6f,Bacteria,Firmicutes,Bacilli,Haloplasmatales,Haloplasmataceae,midas_g_110657,midas_s_110657,0.001326
8b024b5e9fd085be8d302e0fe7eb1da6,Bacteria,Verrucomicrobiota,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia,midas_s_82383,0.000796
5991e2c541e0896df6ced29abbf2edf2,Bacteria,Firmicutes,Symbiobacteriia,Symbiobacteriales,Symbiobacteraceae,Symbiobacterium,midas_s_108838,0.001354
353d319546f0e234f4b2e8d876cfc7e0,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,,,0.001354
68df70d4bee099629f704201f7295b5d,Bacteria,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,Acetobacterium,,0.001354
87f7d4bd46de8532433f5041d4803e7d,Bacteria,Firmicutes,Clostridia,Eubacteriales,Eubacteriaceae,midas_g_2229,,0.00109
3c177efebf59a3bd5000040f101bb1bf,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Desulfosporosinus,,0.00109
816049bb0d04d104e9bc79d797b7b2e9,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Petrimonas,Petrimonas_sulfuriphila,0.000958
e01570517d009e1f5e5443a9dd58a231,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,,0.000958
aa61e61d77b1c5238145c9b2cabdb9d5,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,EBM-39,,0.000958
999c957beee975a83be3857c1d8051a5,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,EBM-39,,0.000958
c6d1c8a43afe01b7401a3595ad0a5640,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,midas_g_5463,midas_s_44830,0.015403
cb1e3bce988edfd40e886c602d0acd01,Bacteria,Firmicutes,D8A-2,midas_o_13,midas_f_13,midas_g_2046,midas_s_102600,0.015403
1829dfc4952cc934524cf1d9b83df1fd,Bacteria,Firmicutes,Clostridia,Oscillospirales,UCG-010,midas_g_97499,,0.015403
9105a12672d63787cb130b8396b7aa49,Bacteria,Chloroflexi,Chloroflexia,Thermomicrobiales,JG30-KF-CM45,midas_g_4042,,0.015403
d03ed14bb4de457c674f898a173d7a62,Bacteria,Hydrogenedentes,Hydrogenedentia,Hydrogenedentiales,Hydrogenedensaceae,midas_g_100894,midas_s_100894,0.015403
aee2ddec1683cea5bb29ee17e5f48146,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Family_XI,Tissierella,,0.015403
0a348490a85ea594e34f9fa851e6f2bf,Bacteria,Firmicutes,Dethiobacteria,Dethiobacterales,Dethiobacteraceae,midas_g_32634,midas_s_32634,0.015403
322e95dcad281978b9f9a97b4bf2b743,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,,0.015403
09f97db7adedc038758fca116724698f,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,p-251-o5,midas_g_9427,midas_s_9427,0.015403
a5430f5f1cd228c78aa55db13ff1fa92,Bacteria,Bacteroidota,Kapabacteria,Kapabacteriales,midas_f_2685,midas_g_9266,midas_s_120194,0.015403
140e40cb48f1dfbda216a1267bb28fc5,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Rhodanobacteraceae,Aquimonas,midas_s_1475,0.015403
792040cc8d230edf3da4ec44c575fe75,Bacteria,Patescibacteria,Microgenomatia,Ca_Woesebacteria,midas_f_7092,,,0.015403
01d2438fd05e3e4b8f94143439665583,Bacteria,Firmicutes,Limnochordia,MBA03,midas_f_112,,,0.001013
b4551c091eadcf47d15aad6921457f76,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Syner-01,midas_s_115059,0.00076
aee6434397d2afe4adc1c9d2ba8927a4,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,midas_s_56922,0.00076
295de38d6dd13acd267eae051374671f,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,,0.001056
3eca9c3ddfcd1664d37b708370ae7a05,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,,,0.016951
ba6bc4c3f11394ddeb20d0be26876b26,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,EBM-39,,0.001
24dce07cef9924ddcdee5af002e38965,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Syner-01,,0.001
242a3a783392eec5c227518358c4dc88,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,,0.001
601d70854057d4d8e94070f73350d797,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Syner-01,,0.001
68961d428c4c1a26c72ee58ffe940b99,Bacteria,Firmicutes,Clostridia,Oscillospirales,Butyricicoccaceae,UCG-009,midas_s_113755,0.001783
96081852258501d40fba8d2ddf0541ac,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,,0.013838
fe53e16940fd4ac540adc0d7c5d73841,Bacteria,Firmicutes,Bacilli,Lactobacillales,Enterococcaceae,Enterococcus,,0.00141
25f1616a67bfdd13341e589345005a90,Bacteria,Thermotogota,Thermotogae,Kosmotogales,Kosmotogaceae,Mesotoga,,0.00141
6ccc148642fc55d9ec07d0d348c37148,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,midas_g_36215,midas_s_87061,0.001296
43304902c7de62a1f0749eba6553c3cd,Bacteria,Firmicutes,Clostridia,Peptococcales,Peptococcaceae,Dehalobacterium,,0.001296
abe0e2740f8459c2e33550945597567d,Bacteria,Firmicutes,Clostridia,Clostridiales,Caloramatoraceae,midas_g_19829,midas_s_98582,0.001037
c54b395391b209a66c6f285b4c84bb60,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,,0.001208
391d30262cc3dea9747cbbc8eddf9f07,Bacteria,Chloroflexi,Anaerolineae,SBR1031,midas_f_1469,midas_g_2178,midas_s_32403,0.001208
e55e48fe52d8325396d7b7a722adba80,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Proteiniphilum,midas_s_56159,0.001208
794d1f76593fbe8de481cb6027cffe80,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,Lentimicrobium,,0.001208
f8eaa371a95b49c4c6842bbec4b4da5f,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,,,0.001208
817de57245c782e0e938fdb195cd7aa1,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Dysgonomonadaceae,Petrimonas,,0.00097
ee983542287b2fabba9e4ee88472a44a,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,midas_g_9269,,0.00097
f5ec59d59b201d9d82b91bbfb69dc2fc,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,,,0.006096
0c3fbf81fa504f4fc2603e504474a1bf,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,Christensenellaceae_R-7_group,midas_s_72663,0.000791
71f4b4a0a56c9a9b81c740f6e3a18596,Bacteria,Cloacimonadota,Cloacimonadia,Cloacimonadales,Cloacimonadaceae,LNR_A2-18,,0.000791
af4077b83626bed3fca2dfbdf7cb9f90,Bacteria,Firmicutes,Clostridia,Peptostreptococcales-Tissierellales,Proteiniboraceae,Proteiniborus,,0.000791
d27b2ff4d26d2899600e9921c2e925f6,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Sporomusaceae,midas_g_118620,midas_s_118620,0.000791
b6659ef305819aabacf82fa333d503b6,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Prototheca_moriformis,midas_g_25511,midas_s_25511,0.001061
d580dfb68684d8bcb4505d85be36a809,Bacteria,Firmicutes,Syntrophomonadia,Syntrophomonadales,Syntrophomonadaceae,Syntrophomonas,,0.001061
50420826a4434507209193c117f54130,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,midas_f_67,midas_g_8983,midas_s_12369,0.001061
82fc6e36dd2370048db2e2b7f02fd189,Bacteria,Firmicutes,Dethiobacteria,Dethiobacterales,Dethiobacteraceae,Dethiobacter,,0.001061
bc7d170b9edc9c345a358fc773c260e7,Bacteria,Firmicutes,Bacilli,Bacillales,midas_f_83150,midas_g_92634,midas_s_95580,0.001061
2b21fc8c9a472bcf2441c9c063baaf0a,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Pelolinea,midas_s_98125,0.001061
fe243279a53940656a0d4289ddc3ea66,Bacteria,Firmicutes,Clostridia,Caldicoprobacterales,Caldicoprobacteraceae,Caldicoprobacter,,0.001061
cb21ad21e6f1b6e4e388eec09350d8dc,Bacteria,Planctomycetota,Planctomycetes,midas_o_1071,midas_f_1071,midas_g_4677,midas_s_4677,0.001061
40862b63dd0defe1fb1cbc9991f5f089,Bacteria,Patescibacteria,Berkelbacteria,midas_o_46506,midas_f_50127,midas_g_50127,midas_s_50127,0.001061
6a4bca8a699c143a04caf781f0c1763c,Bacteria,Actinobacteriota,Rubrobacteria,Rubrobacterales,Rubrobacteriaceae,Rubrobacter,Rubrobacter_radiotolerans,0.001061
64726048843aad3c93d620cd9e0479ad,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,Nannochloropsis_limnetica,midas_s_116546,0.001061
b2fb53987643b4f865fb0a5912ee1071,Bacteria,,,,,,,0.001061
d01bebdf4a5ff05dd53dc30d65556f60,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,,0.001061
cb0675920de285932e554b08f1db3466,Bacteria,Chloroflexi,Anaerolineae,SBR1031,midas_f_944,midas_g_7542,midas_s_7542,0.001061
28e3c3f751b7e166668665449ef80ec9,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,midas_f_29625,midas_g_67928,midas_s_67928,0.001061
76612bcedbaf761367a3d047ebafd7b6,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Auxenochlorella_protothecoides,midas_g_59024,midas_s_59024,0.001061
d232fae99923ef2ca92f6afbc004f379,Bacteria,Bdellovibrionota,Oligoflexia,Oligoflexales,Oligoflexaceae,midas_g_41560,midas_s_41560,0.001061
1149a5d0986a0fc3bf7a7a9057b0e033,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,HN-HF0106,,0.001061
a42640f848385634aa76ce36a39e3707,Bacteria,Armatimonadota,Fimbriimonadia,Fimbriimonadales,Fimbriimonadaceae,midas_g_1936,,0.001061
84983b37bd3b85c6b96d3a4ea0ff2bbd,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,Ruminococcus,midas_s_29718,0.001061
79f4b4c69c43f9fc726deee40b36d3f3,Bacteria,Chloroflexi,Anaerolineae,SBR1031,Flexifilaceae,midas_g_2842,midas_s_28091,0.001061
b3848fcb6cb7ac786f17897a46e4a681,Bacteria,Firmicutes,Clostridia,Christensenellales,Christensenellaceae,midas_g_40543,,0.001061
dd0416fffbca05a27400d18805e182d9,Bacteria,Firmicutes,Clostridia,Peptococcales,Peptococcaceae,midas_g_95534,midas_s_95534,0.001061
2481a293c5dffa73e03136fa6efdff28,Bacteria,Bdellovibrionota,Oligoflexia,0319-6G20,midas_f_3092,midas_g_26258,,0.001061
3aa84206bcf663e8de0f75e1bb5b2ba6,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,Prototheca_wickerhamii,midas_g_49392,midas_s_49392,0.001061
0a9e32a90e0c0e68cfe004e73a2ac7dd,Bacteria,,,,,,,0.001061
a681fb02342fb54c83839d35541047fd,Bacteria,Patescibacteria,midas_c_14137,midas_o_14137,midas_f_14137,midas_g_19557,midas_s_19557,0.001061
eb39035aa8ec3916e81ca8fc6b2cbc00,Bacteria,Myxococcota,Polyangia,Polyangiales,Phaselicystidaceae,Phaselicystis,midas_s_2086,0.001061
9fb275ed81ecc69dd2c2cf775d20f252,Bacteria,Chloroflexi,Anaerolineae,C10-SB1A,Amarolineaceae,midas_g_667,midas_s_100963,0.001061
f9592d197b4e8b201673245f0501b6b3,Bacteria,Firmicutes,Symbiobacteriia,Symbiobacteriales,Symbiobacteraceae,Symbiobacterium,Symbiobacterium_turbinis,0.001061
fbea683698f9faa406733b0ef72a45b8,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,TC1,midas_g_4464,midas_s_9054,0.001061
2d7ac92616f87949dfaf73e74e7d61ef,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,,0.001061
dfba8e8bfc169f25150d154a466d4477,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Aminomonas,Aminomonas_paucivorans,0.001061
b35b4cb81d7c54205db79368125f511b,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,,,0.001061
d0282de15fd06b64876273663703c3b5,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,midas_g_6090,,0.001061
4f3686ad1491f35d467e4d518b1a239a,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,midas_g_12984,midas_s_12984,0.001061
dc960b31bf96a79c812f9e13fe5b26aa,Bacteria,Firmicutes,Clostridia,Monoglobales,Monoglobaceae,Monoglobus,,0.001061
e0ef60d7b52825a7bb99db1975db2d1b,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Gordonibacter,midas_s_35156,0.001061
0f6ba75546154e59b7668ab1ac86514b,Bacteria,WS1,midas_c_796,midas_o_796,midas_f_796,midas_g_114284,midas_s_115281,0.001061
4d36e0d0050d301d2a3d040d04521b20,Bacteria,Patescibacteria,Berkelbacteria,midas_o_5245,midas_f_5245,midas_g_84525,midas_s_88907,0.001061
20ec21b915216e00b9af8785dba05efd,Bacteria,Planctomycetota,Planctomycetes,Pirellulales,Pirellulaceae,Pir4_lineage,,0.001061
92fdfef3564a875350627fe95d5fa6e2,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,Syntrophobacter,,0.001061
731b491457472e36422564468f57fa8c,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,midas_s_44426,0.001061
d21206f5365da44b1152796d3281ae34,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,midas_g_26284,midas_s_26284,0.001061
17dea85edcc6610a7d772d73ea780461,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,WD2101_soil_group,midas_g_25114,midas_s_25114,0.001061
0e4fb8a4429348304afe0d042e3cb39a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,midas_g_40289,midas_s_40289,0.001061
46955cdee4a523b064ae2ab0d337deb8,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,Paracoccus_solventivorans,0.001061
46a7a599e8da21433062d78516158149,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella,,0.001061
7adc00fdff504740098679e91cb6844d,Bacteria,Actinobacteriota,RBG-16-55-12,midas_o_1092,midas_f_1092,midas_g_102589,midas_s_102589,0.001061
a9135a4ec3c5575c45a925bfaa528201,Bacteria,Spirochaetota,Brevinematia,Brevinematales,Brevinemataceae,midas_g_98823,midas_s_98823,0.001061
ac3f05517b1b612528747e13dde51f63,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_ruminantium_group,midas_s_37579,0.001061
2496952100a88c88466683710edf34ba,Bacteria,Firmicutes,Clostridia,Lachnospirales,Lachnospiraceae,Herbinix,,0.001061
dba7c05b3998a0053a7ebd17f124a3c0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Stappia,,0.001061
e9e94fc2ed8a07e91e51f4bac68316c2,Bacteria,Desulfobacterota,Desulfobaccia,Desulfobaccales,Desulfobaccaceae,Desulfobacca,midas_s_72404,0.001061
14a2bb3f27bd325f767bee3f35dec36e,Bacteria,Proteobacteria,Gammaproteobacteria,,,,,0.001061
