"seq","sample","rel_ab","Kingdom","Phylum","Class","Order","Family","Genus","Species","Day","Description","Media"
"c66eb033bf0d849bf345c2a07db3727e","Q",0,"Bacteria","Firmicutes","Dethiobacteria","Dethiobacterales","Dethiobacteraceae","midas_g_101467","midas_s_118673",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"c9e59947328c667e941ac56abed5c99f","Q",0,"Bacteria","Firmicutes","Dethiobacteria","Dethiobacterales","Dethiobacteraceae","midas_g_101467","midas_s_118673",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"04e715f54c06e9ccf25afba02b343b5c","Q",0,"Bacteria","Firmicutes","Dethiobacteria","Dethiobacterales","Dethiobacteraceae","midas_g_7","midas_s_113288",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"07e00e1bcc9d9a3c50591f721785e591","Q",0,"Bacteria","Firmicutes","Dethiobacteria","Dethiobacterales","Dethiobacteraceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"faea8df7b37bdc2fd653a1c156baf7db","Q",0,"Bacteria","Firmicutes","Dethiobacteria","Dethiobacterales","Dethiobacteraceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"43a837e225147b88f58a65ccc8412c7c","Q",0,"Bacteria","Firmicutes","Dethiobacteria","Dethiobacterales","Dethiobacteraceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"915047629ceb2cfb1fb1d4ff467c9002","Q",0,"Bacteria","Firmicutes","Dethiobacteria","Dethiobacterales","Dethiobacteraceae","midas_g_4381",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"40dc5c18cc4351517876235855be9721","Q",0,"Bacteria","Firmicutes","Dethiobacteria","Dethiobacterales","Dethiobacteraceae","Dethiobacter",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"92cb26786c713a9a22e36dc8c8913a44","Q",0,"Bacteria","Firmicutes","Dethiobacteria","Dethiobacterales","Dethiobacteraceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"0ca6969eac50942ccc0687eb855a0d79","Q",0,"Bacteria","Firmicutes","Dethiobacteria","Dethiobacterales","Dethiobacteraceae","midas_g_114992","midas_s_114992",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"8ca8a2ee539e5a54b184bbf80e861033","Q",0,"Bacteria","Firmicutes","Dethiobacteria","Dethiobacterales","Dethiobacteraceae","midas_g_114992","midas_s_114992",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"ee00e22b5b23fa6d7e2502177a8a70c7","Q",0,"Bacteria","Firmicutes","Dethiobacteria","Dethiobacterales","Dethiobacteraceae","midas_g_114992","midas_s_114992",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"81658f20c85c240a8529c9f65f993851","Q",0,"Bacteria","Firmicutes","Dethiobacteria","Dethiobacterales","Dethiobacteraceae","midas_g_114992","midas_s_114992",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"23f3e8af4976b7963035af445f28e69e","Q",0,"Bacteria","Firmicutes","Dethiobacteria","Dethiobacterales","Dethiobacteraceae","midas_g_114992","midas_s_114992",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"a73d6b4ed74fd4af4a3c77ef62e48ec5","Q",0,"Bacteria","Firmicutes","Dethiobacteria","Dethiobacterales","Dethiobacteraceae","midas_g_114992","midas_s_114992",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"c70fe7d64a90f53b96f959c4469709ac","Q",0,"Bacteria","Firmicutes","Dethiobacteria","Dethiobacterales","Dethiobacteraceae","midas_g_114992","midas_s_114992",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"66a02ed3c1738629e43ea7ca4005dafa","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Oxobacteraceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"46106a1395497d731c64d8d5b56c3771","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Oxobacteraceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"ec0ca50d7a1c6ee56a7ed9d776d9c0d1","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Oxobacteraceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"be2d073abdb45af47fc76fa5752fb3f5","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Oxobacteraceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"68c7aa8355d0b7c6e75c67d5df51d569","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Caloramatoraceae","Thermobrachium","midas_s_80039",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"6beaf7c505778021c6d149ffc3a6d02d","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Caloramatoraceae","Thermobrachium","midas_s_80039",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"abe0e2740f8459c2e33550945597567d","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Caloramatoraceae","midas_g_19829","midas_s_98582",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"8b0ebd33e66653c42aa292e40bf6291c","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Caloramatoraceae","Fonticella",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"df718da3c7d5615d6f30a415de90fea7","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Caloramatoraceae","Fonticella","midas_s_70732",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"b21e9a2a1e6186cdab5d075a2e3bdeba","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Caloramatoraceae","Fonticella","midas_s_119527",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"09eb2ace0ecf6426286819c37b4010e0","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales",NA,NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"0a57a465cfa8639424b461d0dbc7ed66","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Proteiniclasticum",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"e9e060e5e0e46911cad92b8292aeefd7","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Proteiniclasticum","Proteiniclasticum_ruminis",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"9874202de61384a91f48d042f2ccafbc","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Proteiniclasticum",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"af62b8aa99dba188ac2f26d05dff89d1","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","midas_g_1220","midas_s_84584",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"ca7dd43ffcedbade1adc51132a0deec1","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Proteiniclasticum","midas_s_23331",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"49eabe5ac42dea1466d651d64825b6c6","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Proteiniclasticum","midas_s_140",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"7bee0db5d6c5c416f00bf1e6faffc9a8","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Proteiniclasticum","midas_s_15884",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"4ce8113a40dc776a5daa50784544c8b8","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_7",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"373d9c7b19e02b42024ac7d4b55dd1a8","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_7","midas_s_37062",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"13c192d50cff7e65ab17657c4769d790","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_13",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"472fdc0687378563f0c9da6da7638e1a","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_13","midas_s_88977",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"caddc7c3f8e30f2e74778fca73689c4b","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"91f0e5c44114d5c9a43a1eec10154a17","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_12",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"50bef0776b442d38fe4de5a83b9187a8","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_11","Clostridium_senegalense",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"4b3f93408aee639f8a0d3499050b9ff3","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_9","midas_s_86309",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"ba7e734314ca58b585509a99c1dc8f97","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"75d80c6719572b77733668a43dddaa60","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_2","Clostridium_frigidicarnis",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"5c9fb7a940057c1f9f962c0feb1bab79","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"49196b1aebe801d08aeafc3c6ee37b63","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"d3156233792852376762d588f607ac71","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_5","midas_s_102242",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"2fab6fd26dd55de5095ef7e45c45017b","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_4","midas_s_78788",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"648e7c40b893d19a0a37273a6e507e90","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_5","midas_s_102242",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"4c41a7fd62f9ed9348949825d0bd354c","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_13",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"75dd0ee2682cb0bf3146f334b0c41c93","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"55c520d7fe25c3a704fca36f36fde991","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"60da7a21ae2997bc70a9730fd8151a29","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_13",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"4f4dc6bfd6d1b43335fe96fd6eb3e297","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_5","midas_s_102242",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"1351e87aa6c89a114e5104be8fe7c817","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1","midas_s_57494",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"c667b7a7367b1dbad8a24df3fef9441a","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1","midas_s_48014",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"9298ac3ee3ca7f2d3eb2fcd739324462","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"dd845f9a83e4214b3e9e1a1ead34f609","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1","midas_s_3972",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"2b335f368deba69c6c95c18da31dc5f4","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"f2cd13764c9588bd921f3a53138830da","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"6c1758cff014a807d58bd737c76ec233","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"021debed55af14cc6451649e0fcd3ad0","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Sarcina","midas_s_5087",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"283755ba25c1e02155384ef6f268c2ae","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1","Clostridium_perfringens",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"8f41bea56ea28ecfb10b1e83a77ff160","Q",0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1","midas_s_56699",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"e75112095b671ec01db52f4beeb04879","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","midas_s_47352",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"d42056f27a6c002a2241048c320f9aa8","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","midas_s_43915",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"d62995b61a683553373d223efcb7aeaf","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","midas_s_2559",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"563814b59f2c0241d0cdec1b99b7f781","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","midas_s_4489",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"3890b069eb54ede0917072f32a071c12","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","midas_s_7695",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"08beb3b3788f0fb047aa7b0b035a64a6","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"7e87704cad17d9767ed0a558cf847a28","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","midas_s_9511",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"f86e4e85aad39b874e531be8848dcb97","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"2d2be8e2152e95e0f171c4b66568e6f9","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"fce18edf79b54a689065dd7c2dcc5def","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","midas_s_47390",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"fbb4d97e016a3fae74e1e3b81805e48e","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","midas_s_47390",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"3d2934799990a0d03a472740c51dcbb9","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"36932f198f0d72739c13f82998a6364d","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","midas_s_56200",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"b9d27d1dc44fea66778479161f6ed7c6","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","midas_s_54958",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"f94941df072a2ce7df898dbbc4971c45","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","midas_s_2246",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"07aff16bdfb251a445d0583df066658e","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"cf9d6956cc5e9b057171f8ba480e6fbf","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","midas_s_120291",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"0c3fbf81fa504f4fc2603e504474a1bf","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group","midas_s_72663",300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"96081852258501d40fba8d2ddf0541ac","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"7e19fffce24aab1692689a26dff5f328","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"2a259a83523139e7d1a7dbd894e2ae4d","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae",NA,NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"42bdb37eaf4585993d2dadc410341bfc","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"712f87f5d819a247fd620da2e5d1ba23","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"c2d746ce5aed150d6696eed8143ec2c7","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"60afbfee9ee6fb92816d66611d1ffb57","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
"742bfc36f3a40d87bc080ab54fdf0b05","Q",0,"Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae_R-7_group",NA,300,NA,"Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2"
